subject_id,run_id,start_time,end_time,label
13,1,528.0,538.8,high
13,1,532.8,543.6,high
13,1,537.6,548.4,high
13,1,542.4,553.1999999999999,high
13,1,547.1999999999999,558.0,high
13,1,552.0,562.8,high
13,1,556.8,567.6,high
13,1,561.6,572.4,high
13,1,566.4,577.1999999999999,high
13,1,571.1999999999999,582.0,high
13,1,576.0,586.8,high
13,1,580.8,591.6,high
13,1,585.6,596.4,high
13,1,590.4,601.1999999999999,high
13,1,595.1999999999999,606.0,high
13,1,600.0,610.8,high
13,1,604.8,615.6,high
13,1,609.6,620.4,high
13,1,614.4,625.1999999999999,high
13,1,619.1999999999999,630.0,high
13,1,624.0,634.8,high
13,1,628.8,639.6,high
13,1,633.6,644.4,high
13,1,638.4,649.1999999999999,high
13,1,643.1999999999999,654.0,high
13,1,648.0,658.8,high
13,1,652.8,663.6,high
13,1,657.6,668.4,high
13,2,0.0,10.8,normal
13,2,4.8,15.6,normal
13,2,9.6,20.4,normal
13,2,14.4,25.2,normal
13,2,19.2,30.0,normal
13,2,24.0,34.8,normal
13,2,28.799999999999997,39.6,normal
13,2,33.6,44.4,normal
13,2,38.4,49.2,normal
13,2,43.2,54.0,normal
13,2,48.0,58.8,normal
13,2,52.8,63.599999999999994,normal
13,2,57.599999999999994,68.39999999999999,normal
13,2,62.4,73.2,normal
13,2,67.2,78.0,normal
13,2,72.0,82.8,normal
13,2,76.8,87.6,normal
13,2,81.6,92.4,normal
13,2,86.39999999999999,97.2,normal
13,2,91.2,102.0,normal
13,2,96.0,106.8,normal
13,2,100.8,111.6,normal
13,2,105.6,116.4,normal
13,2,110.4,121.2,normal
13,2,115.2,126.0,normal
13,2,120.0,130.79999999999998,normal
13,2,124.8,135.6,normal
13,2,129.6,140.4,normal
13,2,134.4,145.2,normal
13,2,139.2,150.0,normal
13,2,144.0,154.79999999999998,normal
13,2,148.79999999999998,159.6,normal
13,2,153.6,164.4,normal
13,2,158.4,169.2,normal
13,2,163.2,174.0,normal
13,2,168.0,178.79999999999998,normal
13,2,172.79999999999998,183.6,normal
13,2,177.6,188.4,normal
13,2,182.4,193.2,normal
13,2,187.2,198.0,normal
13,2,192.0,202.8,normal
13,2,196.8,207.6,normal
13,2,201.6,212.4,normal
13,2,206.4,217.2,normal
13,2,211.2,222.0,normal
13,2,216.0,226.8,normal
13,2,220.8,231.6,normal
13,2,225.6,236.4,normal
13,2,230.4,241.2,normal
13,2,235.2,246.0,normal
13,2,240.0,250.8,normal
13,2,244.8,255.6,normal
13,2,249.6,260.4,normal
13,2,254.4,265.2,normal
13,2,259.2,270.0,normal
13,2,264.0,274.8,normal
13,2,268.8,279.59999999999997,normal
13,2,273.59999999999997,284.4,normal
13,2,278.4,289.2,normal
13,2,283.2,294.0,normal
13,2,288.0,298.8,normal
13,2,292.8,303.59999999999997,normal
13,2,297.59999999999997,308.4,normal
13,2,302.4,313.2,normal
13,2,307.2,318.0,normal
13,2,312.0,322.8,normal
13,2,316.8,327.59999999999997,normal
13,2,321.59999999999997,332.4,normal
13,2,326.4,337.2,normal
13,2,331.2,342.0,normal
13,2,336.0,346.8,normal
13,2,340.8,351.59999999999997,normal
13,2,345.59999999999997,356.4,normal
13,2,350.4,361.2,normal
13,2,355.2,366.0,normal
13,2,360.0,370.8,normal
13,2,364.8,375.6,normal
13,2,369.6,380.4,normal
13,2,374.4,385.2,normal
13,2,379.2,390.0,normal
13,2,384.0,394.8,normal
13,2,388.8,399.6,normal
13,2,393.6,404.4,normal
13,2,398.4,409.2,normal
13,2,403.2,414.0,normal
13,2,408.0,418.8,normal
13,2,412.8,423.6,normal
13,2,417.6,428.4,normal
13,2,422.4,433.2,normal
13,2,427.2,438.0,normal
13,2,432.0,442.8,normal
13,2,436.8,447.6,normal
13,2,441.6,452.4,normal
13,2,446.4,457.2,normal
13,2,451.2,462.0,normal
13,2,456.0,466.7999999999999,normal
13,2,460.7999999999999,471.6,normal
13,2,465.6,476.4,normal
13,2,470.4,481.2,normal
13,2,475.2,486.0,normal
13,2,480.0,490.7999999999999,normal
13,2,484.7999999999999,495.6,normal
13,2,489.6,500.4,normal
13,2,494.4,505.2,normal
13,2,499.2,510.0,normal
13,2,504.0,514.8,normal
13,2,508.7999999999999,519.6,normal
13,2,513.6,524.4,normal
13,2,518.4,529.1999999999999,normal
13,2,523.1999999999999,534.0,normal
13,2,528.0,538.8,normal
13,2,532.8,543.6,normal
13,2,537.6,548.4,normal
13,2,542.4,553.1999999999999,normal
13,2,547.1999999999999,558.0,normal
13,2,552.0,562.8,normal
13,2,556.8,567.6,normal
13,2,561.6,572.4,normal
13,2,566.4,577.1999999999999,normal
13,2,571.1999999999999,582.0,normal
13,2,576.0,586.8,normal
13,2,580.8,591.6,normal
13,2,585.6,596.4,normal
13,2,590.4,601.1999999999999,normal
13,2,595.1999999999999,606.0,normal
13,2,600.0,610.8,normal
13,2,604.8,615.6,normal
13,2,609.6,620.4,normal
13,2,614.4,625.1999999999999,normal
13,2,619.1999999999999,630.0,normal
13,2,624.0,634.8,normal
13,2,628.8,639.6,normal
13,2,633.6,644.4,normal
13,2,638.4,649.1999999999999,normal
13,2,643.1999999999999,654.0,normal
13,2,648.0,658.8,normal
13,2,652.8,663.6,normal
13,2,657.6,668.4,normal
13,3,0.0,10.8,low
13,3,4.8,15.6,low
13,3,9.6,20.4,low
13,3,14.4,25.2,low
13,3,19.2,30.0,low
13,3,24.0,34.8,low
13,3,28.799999999999997,39.6,low
13,3,33.6,44.4,low
13,3,38.4,49.2,low
13,3,43.2,54.0,low
13,3,48.0,58.8,low
13,3,52.8,63.599999999999994,low
13,3,57.599999999999994,68.39999999999999,low
13,3,62.4,73.2,low
13,3,67.2,78.0,low
13,3,72.0,82.8,low
13,3,76.8,87.6,low
13,3,81.6,92.4,low
13,3,86.39999999999999,97.2,low
13,3,91.2,102.0,low
13,3,96.0,106.8,low
13,3,100.8,111.6,low
13,3,105.6,116.4,low
13,3,110.4,121.2,low
13,3,115.2,126.0,low
13,3,120.0,130.79999999999998,low
13,3,124.8,135.6,low
13,3,129.6,140.4,low
13,3,134.4,145.2,low
13,3,139.2,150.0,low
13,3,144.0,154.79999999999998,low
13,3,148.79999999999998,159.6,low
13,3,153.6,164.4,low
13,3,158.4,169.2,low
13,3,163.2,174.0,low
13,3,168.0,178.79999999999998,low
13,3,172.79999999999998,183.6,low
13,3,177.6,188.4,low
13,3,182.4,193.2,low
13,3,187.2,198.0,low
13,3,192.0,202.8,low
13,3,196.8,207.6,low
13,3,201.6,212.4,low
13,3,206.4,217.2,low
13,3,211.2,222.0,low
13,3,216.0,226.8,low
13,3,220.8,231.6,low
13,3,225.6,236.4,low
13,3,230.4,241.2,low
13,3,235.2,246.0,low
13,3,240.0,250.8,low
13,3,244.8,255.6,low
13,3,249.6,260.4,low
13,3,254.4,265.2,low
13,3,259.2,270.0,low
13,3,264.0,274.8,low
13,3,268.8,279.59999999999997,low
13,3,273.59999999999997,284.4,low
13,3,278.4,289.2,low
13,3,283.2,294.0,low
13,3,288.0,298.8,low
13,3,292.8,303.59999999999997,low
13,3,297.59999999999997,308.4,low
13,3,302.4,313.2,low
13,3,307.2,318.0,low
13,3,312.0,322.8,low
13,3,316.8,327.59999999999997,low
13,3,321.59999999999997,332.4,low
13,3,326.4,337.2,low
13,3,331.2,342.0,low
13,3,336.0,346.8,low
13,3,340.8,351.59999999999997,low
13,3,345.59999999999997,356.4,low
13,3,350.4,361.2,low
13,3,355.2,366.0,low
13,3,360.0,370.8,low
13,3,364.8,375.6,low
13,3,369.6,380.4,low
13,3,374.4,385.2,low
13,3,379.2,390.0,low
13,3,384.0,394.8,low
13,3,388.8,399.6,low
13,3,393.6,404.4,low
13,3,398.4,409.2,low
13,3,403.2,414.0,low
13,3,408.0,418.8,low
13,3,412.8,423.6,low
13,3,417.6,428.4,low
13,3,422.4,433.2,low
13,3,427.2,438.0,low
13,3,432.0,442.8,low
13,3,436.8,447.6,low
13,3,441.6,452.4,low
13,3,446.4,457.2,low
13,3,451.2,462.0,low
13,3,456.0,466.7999999999999,low
13,3,460.7999999999999,471.6,low
13,3,465.6,476.4,low
13,3,470.4,481.2,low
13,3,475.2,486.0,low
13,3,480.0,490.7999999999999,low
13,3,484.7999999999999,495.6,low
13,3,489.6,500.4,low
13,3,494.4,505.2,low
13,3,499.2,510.0,low
13,3,504.0,514.8,low
13,3,508.7999999999999,519.6,low
13,3,513.6,524.4,low
13,3,518.4,529.1999999999999,low
13,3,523.1999999999999,534.0,low
13,3,528.0,538.8,low
13,3,532.8,543.6,low
13,3,537.6,548.4,low
13,3,542.4,553.1999999999999,low
13,3,547.1999999999999,558.0,low
13,3,552.0,562.8,low
13,3,556.8,567.6,low
13,3,561.6,572.4,low
13,3,566.4,577.1999999999999,low
13,3,571.1999999999999,582.0,low
13,3,576.0,586.8,low
13,3,580.8,591.6,low
13,3,585.6,596.4,low
13,3,590.4,601.1999999999999,low
13,3,595.1999999999999,606.0,low
13,3,600.0,610.8,low
13,3,604.8,615.6,low
13,3,609.6,620.4,low
13,3,614.4,625.1999999999999,low
13,3,619.1999999999999,630.0,low
13,3,624.0,634.8,low
13,3,628.8,639.6,low
13,3,633.6,644.4,low
13,3,638.4,649.1999999999999,low
13,3,643.1999999999999,654.0,low
13,3,648.0,658.8,low
13,3,652.8,663.6,low
13,3,657.6,668.4,low
15,1,0.0,10.8,low
15,1,4.8,15.6,low
15,1,9.6,20.4,low
15,1,14.4,25.2,low
15,1,19.2,30.0,low
15,1,24.0,34.8,low
15,1,28.799999999999997,39.6,low
15,1,33.6,44.4,low
15,1,38.4,49.2,low
15,1,43.2,54.0,low
15,1,48.0,58.8,low
15,1,52.8,63.599999999999994,low
15,1,57.599999999999994,68.39999999999999,low
15,1,62.4,73.2,low
15,1,67.2,78.0,low
15,1,72.0,82.8,low
15,1,76.8,87.6,low
15,1,81.6,92.4,low
15,1,86.39999999999999,97.2,low
15,1,91.2,102.0,low
15,1,96.0,106.8,low
15,1,100.8,111.6,low
15,1,105.6,116.4,low
15,1,110.4,121.2,low
15,1,115.2,126.0,low
15,1,120.0,130.79999999999998,low
15,1,124.8,135.6,low
15,1,129.6,140.4,low
15,1,134.4,145.2,low
15,1,139.2,150.0,low
15,1,144.0,154.79999999999998,low
15,1,148.79999999999998,159.6,low
15,1,153.6,164.4,low
15,1,158.4,169.2,low
15,1,163.2,174.0,low
15,1,168.0,178.79999999999998,low
15,1,172.79999999999998,183.6,low
15,1,177.6,188.4,low
15,1,182.4,193.2,low
15,1,187.2,198.0,low
15,1,192.0,202.8,low
15,1,196.8,207.6,low
15,1,201.6,212.4,low
15,1,206.4,217.2,low
15,1,211.2,222.0,low
15,1,216.0,226.8,low
15,1,220.8,231.6,low
15,1,225.6,236.4,low
15,1,230.4,241.2,low
15,1,235.2,246.0,low
15,1,240.0,250.8,low
15,1,244.8,255.6,low
15,1,249.6,260.4,low
15,1,254.4,265.2,low
15,1,259.2,270.0,low
15,1,264.0,274.8,low
15,1,268.8,279.59999999999997,low
15,1,273.59999999999997,284.4,low
15,1,278.4,289.2,low
15,1,283.2,294.0,low
15,1,288.0,298.8,low
15,1,292.8,303.59999999999997,low
15,1,297.59999999999997,308.4,low
15,1,302.4,313.2,low
15,1,307.2,318.0,low
15,1,312.0,322.8,low
15,1,316.8,327.59999999999997,low
15,1,321.59999999999997,332.4,low
15,1,326.4,337.2,low
15,1,331.2,342.0,low
15,1,336.0,346.8,low
15,1,340.8,351.59999999999997,low
15,1,345.59999999999997,356.4,low
15,1,350.4,361.2,low
15,1,355.2,366.0,low
15,1,360.0,370.8,low
15,1,364.8,375.6,low
15,1,369.6,380.4,low
15,1,374.4,385.2,low
15,1,379.2,390.0,low
15,1,384.0,394.8,low
15,1,388.8,399.6,low
15,1,393.6,404.4,low
15,1,398.4,409.2,low
15,1,403.2,414.0,low
15,1,408.0,418.8,low
15,1,412.8,423.6,low
15,1,417.6,428.4,low
15,1,422.4,433.2,low
15,1,427.2,438.0,low
15,1,432.0,442.8,low
15,1,436.8,447.6,low
15,1,441.6,452.4,low
15,1,446.4,457.2,low
15,1,451.2,462.0,low
15,1,456.0,466.7999999999999,low
15,1,460.7999999999999,471.6,low
15,1,465.6,476.4,low
15,1,470.4,481.2,low
15,1,475.2,486.0,low
15,1,480.0,490.7999999999999,low
15,1,484.7999999999999,495.6,low
15,1,489.6,500.4,low
15,1,494.4,505.2,low
15,1,499.2,510.0,low
15,1,504.0,514.8,low
15,1,508.7999999999999,519.6,low
15,1,513.6,524.4,low
15,1,518.4,529.1999999999999,low
15,1,523.1999999999999,534.0,low
15,1,528.0,538.8,low
15,1,532.8,543.6,low
15,1,537.6,548.4,low
15,1,542.4,553.1999999999999,low
15,1,547.1999999999999,558.0,low
15,1,552.0,562.8,low
15,1,556.8,567.6,low
15,1,561.6,572.4,low
15,1,566.4,577.1999999999999,low
15,1,571.1999999999999,582.0,low
15,1,576.0,586.8,low
15,1,580.8,591.6,low
15,1,585.6,596.4,low
15,1,590.4,601.1999999999999,low
15,1,595.1999999999999,606.0,low
15,1,600.0,610.8,low
15,1,604.8,615.6,low
15,1,609.6,620.4,low
15,1,614.4,625.1999999999999,low
15,1,619.1999999999999,630.0,low
15,1,624.0,634.8,low
15,1,628.8,639.6,low
15,1,633.6,644.4,low
15,1,638.4,649.1999999999999,low
15,1,643.1999999999999,654.0,low
15,1,648.0,658.8,low
15,1,652.8,663.6,low
15,1,657.6,668.4,low
15,2,0.0,10.8,normal
15,2,4.8,15.6,normal
15,2,9.6,20.4,normal
15,2,14.4,25.2,normal
15,2,19.2,30.0,normal
15,2,24.0,34.8,normal
15,2,28.799999999999997,39.6,normal
15,2,33.6,44.4,normal
15,2,38.4,49.2,normal
15,2,43.2,54.0,normal
15,2,48.0,58.8,normal
15,2,52.8,63.599999999999994,normal
15,2,57.599999999999994,68.39999999999999,normal
15,2,62.4,73.2,normal
15,2,67.2,78.0,normal
15,2,72.0,82.8,normal
15,2,76.8,87.6,normal
15,2,81.6,92.4,normal
15,2,86.39999999999999,97.2,normal
15,2,91.2,102.0,normal
15,2,96.0,106.8,normal
15,2,100.8,111.6,normal
15,2,105.6,116.4,normal
15,2,110.4,121.2,normal
15,2,115.2,126.0,normal
15,2,120.0,130.79999999999998,normal
15,2,124.8,135.6,normal
15,2,129.6,140.4,normal
15,2,134.4,145.2,normal
15,2,139.2,150.0,normal
15,2,144.0,154.79999999999998,normal
15,2,148.79999999999998,159.6,normal
15,2,153.6,164.4,normal
15,2,158.4,169.2,normal
15,2,163.2,174.0,normal
15,2,168.0,178.79999999999998,normal
15,2,172.79999999999998,183.6,normal
15,2,177.6,188.4,normal
15,2,182.4,193.2,normal
15,2,187.2,198.0,normal
15,2,192.0,202.8,normal
15,2,196.8,207.6,normal
15,2,201.6,212.4,normal
15,2,206.4,217.2,normal
15,2,211.2,222.0,normal
15,2,216.0,226.8,normal
15,2,220.8,231.6,normal
15,2,225.6,236.4,normal
15,2,230.4,241.2,normal
15,2,235.2,246.0,normal
15,2,240.0,250.8,normal
15,2,244.8,255.6,normal
15,2,249.6,260.4,normal
15,2,254.4,265.2,normal
15,2,259.2,270.0,normal
15,2,264.0,274.8,normal
15,2,268.8,279.59999999999997,normal
15,2,273.59999999999997,284.4,normal
15,2,278.4,289.2,normal
15,2,283.2,294.0,normal
15,2,288.0,298.8,normal
15,2,292.8,303.59999999999997,normal
15,2,297.59999999999997,308.4,normal
15,2,302.4,313.2,normal
15,2,307.2,318.0,normal
15,2,312.0,322.8,normal
15,2,316.8,327.59999999999997,normal
15,2,321.59999999999997,332.4,normal
15,2,326.4,337.2,normal
15,2,331.2,342.0,normal
15,2,336.0,346.8,normal
15,2,340.8,351.59999999999997,normal
15,2,345.59999999999997,356.4,normal
15,2,350.4,361.2,normal
15,2,355.2,366.0,normal
15,2,360.0,370.8,normal
15,2,364.8,375.6,normal
15,2,369.6,380.4,normal
15,2,374.4,385.2,normal
15,2,379.2,390.0,normal
15,2,384.0,394.8,normal
15,2,388.8,399.6,normal
15,2,393.6,404.4,normal
15,2,398.4,409.2,normal
15,2,403.2,414.0,normal
15,2,408.0,418.8,normal
15,2,412.8,423.6,normal
15,2,417.6,428.4,normal
15,2,422.4,433.2,normal
15,2,427.2,438.0,normal
15,2,432.0,442.8,normal
15,2,436.8,447.6,normal
15,2,441.6,452.4,normal
15,2,446.4,457.2,normal
15,2,451.2,462.0,normal
15,2,456.0,466.7999999999999,normal
15,2,460.7999999999999,471.6,normal
15,2,465.6,476.4,normal
15,2,470.4,481.2,normal
15,2,475.2,486.0,normal
15,2,480.0,490.7999999999999,normal
15,2,484.7999999999999,495.6,normal
15,2,489.6,500.4,normal
15,2,494.4,505.2,normal
15,2,499.2,510.0,normal
15,2,504.0,514.8,normal
15,2,508.7999999999999,519.6,normal
15,2,513.6,524.4,normal
15,2,518.4,529.1999999999999,normal
15,2,523.1999999999999,534.0,normal
15,2,528.0,538.8,normal
15,2,532.8,543.6,normal
15,2,537.6,548.4,normal
15,2,542.4,553.1999999999999,normal
15,2,547.1999999999999,558.0,normal
15,2,552.0,562.8,normal
15,2,556.8,567.6,normal
15,2,561.6,572.4,normal
15,2,566.4,577.1999999999999,normal
15,2,571.1999999999999,582.0,normal
15,2,576.0,586.8,normal
15,2,580.8,591.6,normal
15,2,585.6,596.4,normal
15,2,590.4,601.1999999999999,normal
15,2,595.1999999999999,606.0,normal
15,2,600.0,610.8,normal
15,2,604.8,615.6,normal
15,2,609.6,620.4,normal
15,2,614.4,625.1999999999999,normal
15,2,619.1999999999999,630.0,normal
15,2,624.0,634.8,normal
15,2,628.8,639.6,normal
15,2,633.6,644.4,normal
15,2,638.4,649.1999999999999,normal
15,2,643.1999999999999,654.0,normal
15,2,648.0,658.8,normal
15,2,652.8,663.6,normal
15,2,657.6,668.4,normal
15,3,0.0,10.8,high
15,3,4.8,15.6,high
15,3,9.6,20.4,high
15,3,14.4,25.2,high
15,3,19.2,30.0,high
15,3,24.0,34.8,high
15,3,28.799999999999997,39.6,high
15,3,33.6,44.4,high
15,3,38.4,49.2,high
15,3,43.2,54.0,high
15,3,48.0,58.8,high
15,3,52.8,63.599999999999994,high
15,3,57.599999999999994,68.39999999999999,high
15,3,62.4,73.2,high
15,3,67.2,78.0,high
15,3,72.0,82.8,high
15,3,76.8,87.6,high
15,3,81.6,92.4,high
15,3,86.39999999999999,97.2,high
15,3,91.2,102.0,high
15,3,96.0,106.8,high
15,3,100.8,111.6,high
15,3,105.6,116.4,high
15,3,110.4,121.2,high
15,3,115.2,126.0,high
15,3,120.0,130.79999999999998,high
15,3,124.8,135.6,high
15,3,129.6,140.4,high
15,3,134.4,145.2,high
15,3,139.2,150.0,high
15,3,144.0,154.79999999999998,high
15,3,148.79999999999998,159.6,high
15,3,153.6,164.4,high
15,3,158.4,169.2,high
15,3,163.2,174.0,high
15,3,168.0,178.79999999999998,high
15,3,172.79999999999998,183.6,high
15,3,177.6,188.4,high
15,3,182.4,193.2,high
15,3,187.2,198.0,high
15,3,192.0,202.8,high
15,3,196.8,207.6,high
15,3,201.6,212.4,high
15,3,206.4,217.2,high
15,3,211.2,222.0,high
15,3,216.0,226.8,high
15,3,220.8,231.6,high
15,3,225.6,236.4,high
15,3,230.4,241.2,high
15,3,235.2,246.0,high
15,3,240.0,250.8,high
15,3,244.8,255.6,high
15,3,249.6,260.4,high
15,3,254.4,265.2,high
15,3,259.2,270.0,high
15,3,264.0,274.8,high
15,3,268.8,279.59999999999997,high
15,3,273.59999999999997,284.4,high
15,3,278.4,289.2,high
15,3,283.2,294.0,high
15,3,288.0,298.8,high
15,3,292.8,303.59999999999997,high
15,3,297.59999999999997,308.4,high
15,3,302.4,313.2,high
15,3,307.2,318.0,high
15,3,312.0,322.8,high
15,3,316.8,327.59999999999997,high
15,3,321.59999999999997,332.4,high
15,3,326.4,337.2,high
15,3,331.2,342.0,high
15,3,336.0,346.8,high
15,3,340.8,351.59999999999997,high
15,3,345.59999999999997,356.4,high
15,3,350.4,361.2,high
15,3,355.2,366.0,high
15,3,360.0,370.8,high
15,3,364.8,375.6,high
15,3,369.6,380.4,high
15,3,374.4,385.2,high
15,3,379.2,390.0,high
15,3,384.0,394.8,high
15,3,388.8,399.6,high
15,3,393.6,404.4,high
15,3,398.4,409.2,high
15,3,403.2,414.0,high
15,3,408.0,418.8,high
15,3,412.8,423.6,high
15,3,417.6,428.4,high
15,3,422.4,433.2,high
15,3,427.2,438.0,high
15,3,432.0,442.8,high
15,3,436.8,447.6,high
15,3,441.6,452.4,high
15,3,446.4,457.2,high
15,3,451.2,462.0,high
15,3,456.0,466.7999999999999,high
15,3,460.7999999999999,471.6,high
15,3,465.6,476.4,high
15,3,470.4,481.2,high
15,3,475.2,486.0,high
15,3,480.0,490.7999999999999,high
15,3,484.7999999999999,495.6,high
15,3,489.6,500.4,high
15,3,494.4,505.2,high
15,3,499.2,510.0,high
15,3,504.0,514.8,high
15,3,508.7999999999999,519.6,high
15,3,513.6,524.4,high
15,3,518.4,529.1999999999999,high
15,3,523.1999999999999,534.0,high
15,3,528.0,538.8,high
15,3,532.8,543.6,high
15,3,537.6,548.4,high
15,3,542.4,553.1999999999999,high
15,3,547.1999999999999,558.0,high
15,3,552.0,562.8,high
15,3,556.8,567.6,high
15,3,561.6,572.4,high
15,3,566.4,577.1999999999999,high
15,3,571.1999999999999,582.0,high
15,3,576.0,586.8,high
15,3,580.8,591.6,high
15,3,585.6,596.4,high
15,3,590.4,601.1999999999999,high
15,3,595.1999999999999,606.0,high
15,3,600.0,610.8,high
15,3,604.8,615.6,high
15,3,609.6,620.4,high
15,3,614.4,625.1999999999999,high
15,3,619.1999999999999,630.0,high
15,3,624.0,634.8,high
15,3,628.8,639.6,high
15,3,633.6,644.4,high
15,3,638.4,649.1999999999999,high
15,3,643.1999999999999,654.0,high
15,3,648.0,658.8,high
15,3,652.8,663.6,high
15,3,657.6,668.4,high
18,1,0.0,10.8,low
18,1,4.8,15.6,low
18,1,9.6,20.4,low
18,1,14.4,25.2,low
18,1,19.2,30.0,low
18,1,24.0,34.8,low
18,1,28.799999999999997,39.6,low
18,1,33.6,44.4,low
18,1,38.4,49.2,low
18,1,43.2,54.0,low
18,1,48.0,58.8,low
18,1,52.8,63.599999999999994,low
18,1,57.599999999999994,68.39999999999999,low
18,1,62.4,73.2,low
18,1,67.2,78.0,low
18,1,72.0,82.8,low
18,1,76.8,87.6,low
18,1,81.6,92.4,low
18,1,86.39999999999999,97.2,low
18,1,91.2,102.0,low
18,1,96.0,106.8,low
18,1,100.8,111.6,low
18,1,105.6,116.4,low
18,1,110.4,121.2,low
18,1,115.2,126.0,low
18,1,120.0,130.79999999999998,low
18,1,124.8,135.6,low
18,1,129.6,140.4,low
18,1,134.4,145.2,low
18,1,139.2,150.0,low
18,1,144.0,154.79999999999998,low
18,1,148.79999999999998,159.6,low
18,1,153.6,164.4,low
18,1,158.4,169.2,low
18,1,163.2,174.0,low
18,1,168.0,178.79999999999998,low
18,1,172.79999999999998,183.6,low
18,1,177.6,188.4,low
18,1,182.4,193.2,low
18,1,187.2,198.0,low
18,1,192.0,202.8,low
18,1,196.8,207.6,low
18,1,201.6,212.4,low
18,1,206.4,217.2,low
18,1,211.2,222.0,low
18,1,216.0,226.8,low
18,1,220.8,231.6,low
18,1,225.6,236.4,low
18,1,230.4,241.2,low
18,1,235.2,246.0,low
18,1,240.0,250.8,low
18,1,244.8,255.6,low
18,1,249.6,260.4,low
18,1,254.4,265.2,low
18,1,259.2,270.0,low
18,1,264.0,274.8,low
18,1,268.8,279.59999999999997,low
18,1,273.59999999999997,284.4,low
18,1,278.4,289.2,low
18,1,283.2,294.0,low
18,1,288.0,298.8,low
18,1,292.8,303.59999999999997,low
18,1,297.59999999999997,308.4,low
18,1,302.4,313.2,low
18,1,307.2,318.0,low
18,1,312.0,322.8,low
18,1,316.8,327.59999999999997,low
18,1,321.59999999999997,332.4,low
18,1,326.4,337.2,low
18,1,331.2,342.0,low
18,1,336.0,346.8,low
18,1,340.8,351.59999999999997,low
18,1,345.59999999999997,356.4,low
18,1,350.4,361.2,low
18,1,355.2,366.0,low
18,1,360.0,370.8,low
18,1,364.8,375.6,low
18,1,369.6,380.4,low
18,1,374.4,385.2,low
18,1,379.2,390.0,low
18,1,384.0,394.8,low
18,1,388.8,399.6,low
18,1,393.6,404.4,low
18,1,398.4,409.2,low
18,1,403.2,414.0,low
18,1,408.0,418.8,low
18,1,412.8,423.6,low
18,1,417.6,428.4,low
18,1,422.4,433.2,low
18,1,427.2,438.0,low
18,1,432.0,442.8,low
18,1,436.8,447.6,low
18,1,441.6,452.4,low
18,1,446.4,457.2,low
18,1,451.2,462.0,low
18,1,456.0,466.7999999999999,low
18,1,460.7999999999999,471.6,low
18,1,465.6,476.4,low
18,1,470.4,481.2,low
18,1,475.2,486.0,low
18,1,480.0,490.7999999999999,low
18,1,484.7999999999999,495.6,low
18,1,489.6,500.4,low
18,1,494.4,505.2,low
18,1,499.2,510.0,low
18,1,504.0,514.8,low
18,1,508.7999999999999,519.6,low
18,1,513.6,524.4,low
18,1,518.4,529.1999999999999,low
18,1,523.1999999999999,534.0,low
18,1,528.0,538.8,low
18,1,532.8,543.6,low
18,1,537.6,548.4,low
18,1,542.4,553.1999999999999,low
18,1,547.1999999999999,558.0,low
18,1,552.0,562.8,low
18,1,556.8,567.6,low
18,1,561.6,572.4,low
18,1,566.4,577.1999999999999,low
18,1,571.1999999999999,582.0,low
18,1,576.0,586.8,low
18,1,580.8,591.6,low
18,1,585.6,596.4,low
18,1,590.4,601.1999999999999,low
18,1,595.1999999999999,606.0,low
18,1,600.0,610.8,low
18,1,604.8,615.6,low
18,1,609.6,620.4,low
18,1,614.4,625.1999999999999,low
18,1,619.1999999999999,630.0,low
18,1,624.0,634.8,low
18,1,628.8,639.6,low
18,1,633.6,644.4,low
18,1,638.4,649.1999999999999,low
18,1,643.1999999999999,654.0,low
18,1,648.0,658.8,low
18,1,652.8,663.6,low
18,1,657.6,668.4,low
18,2,0.0,10.8,normal
18,2,4.8,15.6,normal
18,2,9.6,20.4,normal
18,2,14.4,25.2,normal
18,2,19.2,30.0,normal
18,2,24.0,34.8,normal
18,2,28.799999999999997,39.6,normal
18,2,33.6,44.4,normal
18,2,38.4,49.2,normal
18,2,43.2,54.0,normal
18,2,48.0,58.8,normal
18,2,52.8,63.599999999999994,normal
18,2,57.599999999999994,68.39999999999999,normal
18,2,62.4,73.2,normal
18,2,67.2,78.0,normal
18,2,72.0,82.8,normal
18,2,76.8,87.6,normal
18,2,81.6,92.4,normal
18,2,86.39999999999999,97.2,normal
18,2,91.2,102.0,normal
18,2,96.0,106.8,normal
18,2,100.8,111.6,normal
18,2,105.6,116.4,normal
18,2,110.4,121.2,normal
18,2,115.2,126.0,normal
18,2,120.0,130.79999999999998,normal
18,2,124.8,135.6,normal
18,2,129.6,140.4,normal
18,2,134.4,145.2,normal
18,2,139.2,150.0,normal
18,2,144.0,154.79999999999998,normal
18,2,148.79999999999998,159.6,normal
18,2,153.6,164.4,normal
18,2,158.4,169.2,normal
18,2,163.2,174.0,normal
18,2,168.0,178.79999999999998,normal
18,2,172.79999999999998,183.6,normal
18,2,177.6,188.4,normal
18,2,182.4,193.2,normal
18,2,187.2,198.0,normal
18,2,192.0,202.8,normal
18,2,196.8,207.6,normal
18,2,201.6,212.4,normal
18,2,206.4,217.2,normal
18,2,211.2,222.0,normal
18,2,216.0,226.8,normal
18,2,220.8,231.6,normal
18,2,225.6,236.4,normal
18,2,230.4,241.2,normal
18,2,235.2,246.0,normal
18,2,240.0,250.8,normal
18,2,244.8,255.6,normal
18,2,249.6,260.4,normal
